Record Create Date,Full Complaint ID,Complaint Year Number,Month Number,Complaint Precinct Code,Patrol Borough Name,County,Law Code Category Description,Offense Description,PD Code Description,Bias Motive Description,Offense Category,Arrest Date,Arrest Id,NYS_Specified,NIBRS_Code,NIBRS_Group,Crime_Against,DCJS_Hate_Crimes,Violent
2019-07-26,201907212469417,2019,7,72,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,,,1,290,A,Property,1,0
2019-01-16,201910912118117,2019,1,109,PATROL BORO QUEENS NORTH,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-BUDDHIST,Religion/Religious Practice,,,1,290,A,Property,1,0
2019-11-25,201911413070617,2019,11,114,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,,,1,290,A,Property,1,0
2024-08-03,202407112510117,2024,8,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-MUSLIM,Religion/Religious Practice,2024-08-10,K36718818,1,290,A,Property,1,0
2024-08-09,202407112523017,2024,8,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,BURGLARY,"BURGLARY,RESIDENCE,DAY",ANTI-MUSLIM,Religion/Religious Practice,2024-08-10,K36718826,1,220,A,Property,1,0
2024-09-06,202406312573317,2024,9,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,SEX CRIMES,STALKING COMMIT SEX OFFENSE,ANTI-JEWISH,Religion/Religious Practice,2024-09-06,K36724610,1,13C,A,Person,1,0
2019-08-16,201901312751917,2019,8,13,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2019-08-16,M31709092,1,13A,A,Person,1,1
2020-01-24,202003012103417,2020,1,30,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-LGBT (MIXED GROUP),Sexual Orientation,2020-02-19,M32678917,1,13B,A,Person,1,1
2019-12-24,201901712592017,2019,12,17,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Unclassified,2020-08-30,M32695257,1,13C,A,Person,1,0
2021-03-21,202100912176317,2021,3,9,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2021-03-22,M33681143,1,13B,A,Person,1,1
2021-04-07,202102412192317,2021,4,24,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2021-04-07,M33682808,1,13B,A,Person,1,1
2021-04-09,202101412350317,2021,4,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,2021-04-09,M33683046,1,13C,A,Person,1,0
2020-12-18,202000612584317,2020,12,6,PATROL BORO MAN SOUTH,NEW YORK,FELONY,ROBBERY,"ROBBERY,PUBLIC PLACE INSIDE",ANTI-ASIAN,Race/Color,2021-04-14,M33683594,1,120,A,Property,1,0
2021-07-23,202102512481117,2021,7,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2021-07-23,M33694199,1,13A,A,Person,1,1
2021-07-23,202102512481117,2021,7,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2021-07-23,M33694200,1,13A,A,Person,1,1
2021-07-25,202100512312917,2021,7,5,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2021-07-27,M33694630,1,13A,A,Person,1,1
2021-11-03,202102812603717,2021,11,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2021-11-03,M33707370,1,13C,A,Person,1,0
2022-03-04,202202512206217,2022,11,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-ASIAN,Race/Color,2022-03-04,M34679912,1,13C,A,Person,1,0
2022-03-06,202200712202717,2022,3,7,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2022-03-06,M34680104,1,13A,A,Person,1,1
2023-02-02,202301812166117,2023,2,18,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2023-02-02,M35677135,1,13B,A,Person,1,1
2023-04-28,202302412274317,2023,4,24,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2023-05-01,M35689872,1,13B,A,Person,1,1
2023-08-14,202301912722417,2023,8,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2023-08-16,M35706932,1,13C,A,Person,1,0
2023-09-25,202301912843517,2023,9,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2023-09-30,M35713986,1,13A,A,Person,1,1
2023-06-29,202300912428017,2023,6,9,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-10-02,M35714207,1,13B,A,Person,1,1
2023-09-15,202301012484717,2023,9,10,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-10-09,M35715334,1,13A,A,Person,1,1
2023-08-09,202300512435717,2023,8,5,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2023-10-12,M35715888,1,13B,A,Person,1,1
2023-10-19,202302312739817,2023,10,23,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2023-10-19,M35716898,1,13C,A,Person,1,0
2023-10-27,202301812979317,2023,10,18,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2023-10-27,M35718125,1,13B,A,Person,1,1
2023-10-28,202301712481617,2023,10,17,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practice,2023-10-27,M35718296,1,13B,A,Person,1,1
2023-11-17,202302312813717,2023,11,23,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,SEX CRIMES,"CHILD, ENDANGERING WELFARE",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2023-11-17,M35721669,0,90F,B,Person,0,0
2023-12-25,202301413819317,2023,12,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2023-12-25,M35727192,1,13A,A,Person,1,1
2022-01-01,202200912072417,2022,1,9,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2024-01-07,M36673049,1,13B,A,Person,1,1
2024-02-29,202400712168317,2024,2,7,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2024-03-13,M36684873,1,13B,A,Person,1,1
2024-04-02,202400612226117,2024,4,6,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,2024-04-23,M36692047,1,13B,A,Person,1,1
2022-06-21,202200512330117,2022,6,5,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-WHITE,Race/Color,2022-06-21,M34695226,1,13C,A,Person,1,0
2022-07-28,202201712377617,2022,7,17,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2022-07-28,M34700290,1,13A,A,Person,1,1
2022-07-30,202201312607717,2022,7,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2022-08-06,M34701338,1,13B,A,Person,1,1
2022-11-20,202201413499917,2022,11,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,2022-12-01,M34717901,1,13C,A,Person,1,0
2023-01-08,202308812081317,2023,1,88,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-WHITE,Race/Color,2023-01-20,M35675146,1,120,A,Property,1,0
2023-02-11,202301812185117,2023,2,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2023-02-11,M35678351,1,13A,A,Person,1,1
2023-03-10,202303412235817,2023,3,34,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-BLACK,Race/Color,2023-03-10,M35682413,1,13B,A,Person,1,1
2023-03-31,202300512217517,2023,3,5,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2023-03-31,M35685232,1,13C,A,Person,1,0
2023-04-08,202302412240617,2023,4,24,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2023-04-08,M35686538,1,13B,A,Person,1,1
2023-04-02,202303312237117,2023,4,33,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-TRANSGENDER,Gender,2023-05-05,M35690547,1,13C,A,Person,1,0
2022-08-30,202202812507717,2022,8,28,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2023-05-18,M35692676,1,13A,A,Person,1,1
2023-04-13,202301412547817,2023,4,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2023-07-27,M35703614,1,13A,A,Person,1,1
2023-10-15,202300512556417,2023,10,5,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-MUSLIM,Religion/Religious Practice,2023-10-15,M35716289,1,13C,A,Person,1,0
2023-11-25,202300712647317,2023,11,7,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,2023-11-25,M35722789,1,13B,A,Person,1,1
2023-12-12,202302513040717,2023,12,25,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2023-12-12,M35725324,1,13B,A,Person,1,1
2022-02-25,202206312162317,2022,2,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,2023-06-27,K35704530,1,13C,A,Person,1,0
2023-04-15,202306012315917,2023,4,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,2023-06-30,K35705054,1,13A,A,Person,1,1
2023-06-26,202309012490917,2023,6,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2023-07-24,K35709473,1,13A,A,Person,1,1
2023-07-25,202307212519617,2023,7,72,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2023-07-25,K35709680,1,13C,A,Person,1,0
2022-10-19,202207812544017,2022,10,78,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,2023-11-09,K35729617,1,13C,A,Person,1,0
2022-11-07,202206112752517,2022,11,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,2023-11-09,K35729628,1,13C,A,Person,1,0
2023-11-25,202307012954317,2023,11,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2023-12-01,K35733546,1,13B,A,Person,1,1
2023-11-25,202307012954117,2023,11,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2023-12-01,K35733547,1,13B,A,Person,1,1
2024-03-15,202407012263017,2024,3,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2024-03-15,K36687373,1,13B,A,Person,1,1
2024-03-01,202406112198317,2024,2,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2024-04-05,K36691405,1,13C,A,Person,1,0
2024-05-29,202406312366117,2024,5,63,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,2024-05-29,K36702942,1,13A,A,Person,1,1
2024-06-12,202408412471417,2024,6,84,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,2024-07-31,K36716480,1,290,A,Property,1,0
2024-09-27,202409012706617,2024,9,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,2024-09-27,K36729061,1,13B,A,Person,1,1
2019-02-09,201901812178017,2019,2,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-BLACK,Race/Color,2019-02-09,M31678640,1,13A,A,Person,1,1
2019-03-02,201901812236817,2019,3,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,2019-03-02,M31682108,1,13A,A,Person,1,1
2022-08-10,202201312636717,2022,8,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,2022-08-13,M34702218,1,13C,A,Person,1,0
2022-08-01,202201312614217,2022,8,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2022-09-16,M34706899,1,13B,A,Person,1,1
2020-09-12,202000612439017,2020,9,6,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-MULTI-RACIAL GROUPS,Race/Color,2022-09-27,M34708270,1,13C,A,Person,1,0
2022-10-28,202201812959317,2022,10,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-CATHOLIC,Religion/Religious Practice,2022-11-09,M34714848,1,290,A,Property,1,0
2022-10-30,202201812963217,2022,10,18,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2022-12-06,M34718560,1,13B,A,Person,1,1
2022-12-31,202201312995617,2022,12,13,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,2022-12-31,M34721784,1,13A,A,Person,1,1
2023-01-13,202300512090917,2023,1,5,PATROL BORO MAN SOUTH,NEW YORK,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-ASIAN,Race/Color,2023-01-21,M35675234,1,120,A,Property,1,0
2023-01-29,202300112146317,2023,1,1,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,RESISTING ARREST,ANTI-WHITE,Race/Color,2023-01-29,M35676427,0,90Z,B,Society,0,0
2023-05-30,202303412448617,2023,5,34,PATROL BORO MAN NORTH,NEW YORK,FELONY,"HOMICIDE-NEGLIGENT,UNCLASSIFIE","HOMICIDE,NEGLIGENT,UNCLASSIFIE",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,2023-05-30,M35694556,1,09B,A,Person,0,1
2023-11-18,202301413637317,2023,11,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,ROBBERY,"ROBBERY,PUBLIC PLACE INSIDE",ANTI-MUSLIM,Religion/Religious Practice,2023-11-20,M35722011,1,120,A,Property,1,0
2024-03-02,202401412380917,2024,3,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2024-03-05,M36683374,1,13A,A,Person,1,1
2024-03-09,202401412419617,2024,3,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2024-03-09,M36684260,1,13B,A,Person,1,1
2023-02-01,202301912157617,2023,2,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,2024-04-07,M36689312,1,290,A,Property,1,0
2024-06-24,202400912375917,2024,6,9,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2024-06-24,M36703327,1,13B,A,Person,1,1
2024-09-13,202401912778217,2024,9,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,ROBBERY,"ROBBERY,NECKCHAIN/JEWELRY",ANTI-JEWISH,Religion/Religious Practice,2024-09-30,M36721012,1,120,A,Property,1,0
2019-03-05,201900612153717,2019,3,6,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,1,290,A,Property,1,0
2019-03-15,201900712174717,2019,3,7,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,1,13C,A,Person,1,0
2019-10-03,201901012497017,2019,10,10,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,1,13C,A,Person,1,0
2019-08-12,201901412857417,2019,8,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Race/Color,,,1,290,A,Property,1,0
2019-07-19,201901912584817,2019,7,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-PHYSICAL DISABILITY,Disability,,,1,13C,A,Person,1,0
2019-10-16,201901912844817,2019,10,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,,,1,13C,A,Person,1,0
2019-10-30,201903412667517,2019,10,34,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,,,1,13A,A,Person,1,1
2019-11-22,201904613204817,2019,11,46,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,,,1,13A,A,Person,1,1
2019-06-19,201906112395417,2019,6,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-ARAB,Ethnicity/National Origin/Ancestry,,,1,290,A,Property,1,0
2019-03-05,201906312168517,2019,2,63,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Unclassified,,,1,13C,A,Person,1,0
2019-02-15,201906812140717,2019,2,68,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Race/Color,,,1,290,A,Property,1,0
2019-02-18,201907012188517,2019,2,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,,1,290,A,Property,1,0
2019-02-17,201907212157317,2019,2,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,,1,13C,A,Person,1,0
2019-01-18,201907712108817,2019,1,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,,,1,13B,A,Person,1,1
2019-06-22,201907712433417,2019,6,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-BLACK,Race/Color,,,1,13C,A,Person,1,0
2019-11-26,201907712775717,2019,11,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,,,1,23A-23H,A,Property,1,0
2021-12-03,202100112764917,2021,12,1,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,2021-12-16,M33712819,1,13C,A,Person,1,0
2021-10-31,202100112679917,2021,10,1,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2022-01-13,M34673467,1,13B,A,Person,1,1
2021-12-09,202101312875217,2021,12,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,2022-01-20,M34674377,1,13C,A,Person,1,0
2022-02-07,202200512125017,2022,2,5,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-WHITE,Race/Color,2022-02-07,M34676339,1,13C,A,Person,1,0
2021-04-15,202101912295817,2021,4,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,2022-02-24,M34678685,1,13C,A,Person,1,0
2022-03-04,202202512205417,2022,3,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,2022-03-04,M34679886,1,13A,A,Person,1,1
2022-03-09,202201412325217,2022,3,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,2022-03-22,M34682465,1,13B,A,Person,1,1
2022-06-13,202201712306317,2022,6,17,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,2022-06-13,M34694269,1,13C,A,Person,1,0
2022-06-26,202200712464417,2022,6,7,PATROL BORO MAN SOUTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-ASIAN,Race/Color,2022-07-13,M34698143,1,290,A,Property,1,0
